rank,name,nationality,team,points,rider_url
1412,CROCKETT Finn,IE,VolkerWessels Cycling Team,11.0,https://www.procyclingstats.com/rider/finn-crockett
1413,EDINGER Roei,IL,NSN Development Team,11.0,https://www.procyclingstats.com/rider/roei-edinger
1414,ROSS Kent,US,Cascadia,11.0,https://www.procyclingstats.com/rider/kent-ross
1415,STEININGER Fabian,AT,Schwingshandl Intralogistics,11.0,https://www.procyclingstats.com/rider/fabian-steininger
1416,PIKU Leo,AL,,11.0,https://www.procyclingstats.com/rider/leo-piku
1417,CAMPBELL Akill,TT,,11.0,https://www.procyclingstats.com/rider/akill-campbell
1418,RODRÍGUEZ Óscar,ES,Netcompany INEOS,11.0,https://www.procyclingstats.com/rider/oscar-rodriguez
1419,DA CRUZ Nelio,CV,,11.0,https://www.procyclingstats.com/rider/nelio-da-cruz
1420,VEDEL Gabin,FR,Convergence SC Abymienne Propreté 2000,11.0,https://www.procyclingstats.com/rider/gabin-vedel
1421,JUMCHAT Nattapol,TH,Thailand Continental Cycling Team,10.0,https://www.procyclingstats.com/rider/nattapol-jumchat
1422,CLARKE Simon,AU,,10.0,https://www.procyclingstats.com/rider/simon-clarke
1423,AMIRI Yousuf,AE,,10.0,https://www.procyclingstats.com/rider/yousuf-amiri
1424,YUN Jaebin,KR,Roojai Insurance Winspace,10.0,https://www.procyclingstats.com/rider/jaebin-yun
1425,YIĞIT Tahir Buğra,TR,Spor Toto Cycling Team,10.0,https://www.procyclingstats.com/rider/tahir-yigit
1426,GARDNER James,NZ,Terengganu Cycling Team,10.0,https://www.procyclingstats.com/rider/james-gardner
1427,GIBBONS Ryan,ZA,Fly Cool Collective,10.0,https://www.procyclingstats.com/rider/ryan-gibbons
1428,MILLER Alex,NA,,10.0,https://www.procyclingstats.com/rider/alex-miller
1429,JUNG Wooho,KR,Seoul Cycling Team,10.0,https://www.procyclingstats.com/rider/woo-ho-jung
1430,VANGHELUWE Warre,BE,Soudal Quick-Step,10.0,https://www.procyclingstats.com/rider/warre-vangheluwe
1431,CAUDELL Ezra,US,Modern Adventure Pro Cycling,10.0,https://www.procyclingstats.com/rider/ezra-caudell
1432,TORRES Albert,ES,Movistar Team,10.0,https://www.procyclingstats.com/rider/albert-torres
1433,DE BUYST Jasper,BE,Lotto Intermarché,10.0,https://www.procyclingstats.com/rider/jasper-de-buyst
1434,JAKOBSEN Fabio,NL,Team Visma | Lease a Bike,10.0,https://www.procyclingstats.com/rider/fabio-jakobsen
1435,GROSPE Ismael Jr.,PH,Victoria Sports Pro Cycling,10.0,https://www.procyclingstats.com/rider/ismael-jr.-grospe
1436,BELMANS Lennert,BE,Alpecin - Premier Tech,10.0,https://www.procyclingstats.com/rider/lennert-belmans
1437,GELEIJN Owen,NL,Unibet Rose Rockets,10.0,https://www.procyclingstats.com/rider/owen-geleijn
1438,MOURIS Michiel,NL,Red Bull - BORA - hansgrohe Rookies,10.0,https://www.procyclingstats.com/rider/michiel-mouris
1439,IACCHI Alessandro,IT,Solution Tech NIPPO Rali,10.0,https://www.procyclingstats.com/rider/alessandro-iacchi
1440,VIVIANI Attilio,IT,Solution Tech NIPPO Rali,10.0,https://www.procyclingstats.com/rider/attilio-viviani
1441,NIELSEN Emil Nymand,DK,NSN Development Team,10.0,https://www.procyclingstats.com/rider/emil-nielsen
1442,ERRIPA Nehuén,AR,Bialini Wheellab,10.0,https://www.procyclingstats.com/rider/nehuen-erripa
1443,CHALEIL Louis,FR,Decathlon CMA CGM Development Team,10.0,https://www.procyclingstats.com/rider/louis-chaleil
1444,RACCAGNI Gabriele,IT,Team Polti VisitMalta,10.0,https://www.procyclingstats.com/rider/gabriele-raccagni
1445,CRUZ Nahuel,DO,,10.0,https://www.procyclingstats.com/rider/nahuel-cruz
1446,SHICHKIN Vlas,RU,Lokomotiv Manas,10.0,https://www.procyclingstats.com/rider/vlas-shichkin
1447,GEERAERTS Ferre,BE,Team Flanders - Baloise,10.0,https://www.procyclingstats.com/rider/ferre-geeraerts
1448,LEDESMA Gerard,ES,VC Fukuoka,10.0,https://www.procyclingstats.com/rider/gerard-ledesma
1449,CHZHAN Igor,KZ,Quick Pro Team,10.0,https://www.procyclingstats.com/rider/igor-chzhan
1450,CORRELL Alexander,AU,CCACHE x BODYWRAP,10.0,https://www.procyclingstats.com/rider/alexander-correll
1451,ÁGUILAR Jonathan,CR,,10.0,https://www.procyclingstats.com/rider/jonathan-aguilar
1452,SWAN Bailey,AU,Zappi Racing Team,10.0,https://www.procyclingstats.com/rider/bailey-swan
1453,FORBES James,AU,Qinghai Tianyoude Hotel Cycling Team,10.0,https://www.procyclingstats.com/rider/james-forbes
1454,LÓPEZ Joseba,ES,Caja Rural - Seguros RGA,10.0,https://www.procyclingstats.com/rider/joseba-lopez-cuesta
1455,NEMBRINI Diego,IT,General Store - Essegibi - F.Lli Curia,10.0,https://www.procyclingstats.com/rider/diego-nembrini
1456,ALHAJERI Abdulaziz,AE,Dubai Residence Cycling Club,10.0,https://www.procyclingstats.com/rider/abdulaziz-alhajeri
1457,HAUGSTED Conrad,DK,Team ColoQuick,10.0,https://www.procyclingstats.com/rider/conrad-haugsted
1458,SOLEN Keije,NL,Lotto - Groupe Wanty,10.0,https://www.procyclingstats.com/rider/keije-solen
1459,JUNGELS Bob,LU,Netcompany INEOS,10.0,https://www.procyclingstats.com/rider/bob-jungels
1460,VARELA Leandro,CR,,10.0,https://www.procyclingstats.com/rider/leandro-varela
1461,ORINS Robin,BE,Lotto Intermarché,10.0,https://www.procyclingstats.com/rider/robin-orins
1462,GELDERS Gil,BE,Soudal Quick-Step,10.0,https://www.procyclingstats.com/rider/gil-gelders
1463,SAGRADO Alvaro,ES,Team Storck - MRW Bau,10.0,https://www.procyclingstats.com/rider/alvaro-sagrado
1464,ARMSTRONG Thomas,GB,Wheelbase - Cabtech - Castelli,10.0,https://www.procyclingstats.com/rider/thomas-armstrong
1465,BASSET Pierre-Henry,FR,XDS Astana Development Team,10.0,https://www.procyclingstats.com/rider/pierre-henry-basset
1466,GHYS Robbe,BE,Decathlon CMA CGM Team,10.0,https://www.procyclingstats.com/rider/robbe-ghys
1467,HAJEK Alexander,AT,Red Bull - BORA - hansgrohe,10.0,https://www.procyclingstats.com/rider/alexander-hajek
1468,VAN SCHIP Jan-Willem,NL,Azerion / Villa Valkenburg,10.0,https://www.procyclingstats.com/rider/jan-willem-van-schip
1469,JØLVING Otto Schultz,DK,Team ColoQuick,10.0,https://www.procyclingstats.com/rider/otto-schultz-jolving
1470,MAJEWSKI Kacper,PL,Wibatech Lubelskie Perła Polski,10.0,https://www.procyclingstats.com/rider/kacper-majewski
1471,NAKKEN Tobias Risan,NO,Team Drali - Repsol,10.0,https://www.procyclingstats.com/rider/tobias-risan-nakken
1472,RÖBER Dominik,DE,Team Vorarlberg,10.0,https://www.procyclingstats.com/rider/dominik-rober
1473,VĂIDIAN Iustin-Ioan,RO,MENtoRISE Teem CCN,10.0,https://www.procyclingstats.com/rider/iustin-ioan-vaidian
1474,LOPES Lucas,PT,Efapel Cycling,10.0,https://www.procyclingstats.com/rider/lucas-lopes1
1475,BOSCARO Davide,IT,S.C. Padovani Polo Cherry Bank,10.0,https://www.procyclingstats.com/rider/davide-boscaro
1476,LAMBERT WETZEL Tom,FR,Vélo Club Villefranche Beaujolais,10.0,https://www.procyclingstats.com/rider/tom-lambert-wetzel
1477,REGNANTI Matteo,IT,Solution Tech NIPPO Rali,10.0,https://www.procyclingstats.com/rider/matteo-regnanti
1478,DEURWEILHER Guillaume,FR,,10.0,https://www.procyclingstats.com/rider/guillaume-deurweilher
1479,GUAMÁ Byron,EC,Best PC Ecuador,10.0,https://www.procyclingstats.com/rider/byron-guama
1480,DÍAZ Alex,ES,Caja Rural - Seguros RGA,10.0,https://www.procyclingstats.com/rider/alex-diaz-alvarez
1481,ILBOUDO Soumaila,BF,,10.0,https://www.procyclingstats.com/rider/soumaila-ilboudo
1482,ÖVERMARK Riku,FI,,10.0,https://www.procyclingstats.com/rider/riku-overmark
1483,FERREIRA Louis,FR,Anicolor / Campicarn,10.0,https://www.procyclingstats.com/rider/louis-ferreira
1484,YUDHA Terry,ID,Jakarta Pro Cycling Team,10.0,https://www.procyclingstats.com/rider/terry-kusuma
1485,PRECUP Horea-Stefan,RO,,10.0,https://www.procyclingstats.com/rider/horea-stefan-precup
1486,FIDEL Esnard,LC,,10.0,https://www.procyclingstats.com/rider/esnard-fidel
1487,CISSÉ Fidèle,ML,,10.0,https://www.procyclingstats.com/rider/fidele-cisse
1488,VALENTI Luke,CA,Club Ciclista Padronés - Cortizo,10.0,https://www.procyclingstats.com/rider/luke-valenti
1489,JANG Kyung-Gu,KR,,10.0,https://www.procyclingstats.com/rider/kyung-gu-jang
1490,SIKHONDZE Sihlangu Ntsetse,SZ,,10.0,https://www.procyclingstats.com/rider/sihlangu-sikhondze
1491,FELDHOFFER Bálint,HU,Bahrain Victorious Development Team,10.0,https://www.procyclingstats.com/rider/balint-feldhoffer
1492,MAHMUTOVIĆ Amir,BA,,10.0,https://www.procyclingstats.com/rider/amir-mahmutovic
1493,CANASTUJ José David,GT,Eca Electricidad Ciclismo,10.0,https://www.procyclingstats.com/rider/jose-canastuj
1494,ALEMAYO Tekle,ET,China Meitan Cycling Team,10.0,https://www.procyclingstats.com/rider/tekle-alemayo
1495,KANEKO Sohei,JP,Gunma Mammoth Racing Hiroshima,10.0,https://www.procyclingstats.com/rider/sohei-kaneko
1496,DEL ROSARIO Juan Carlos,DO,,10.0,https://www.procyclingstats.com/rider/juan-carlos-del-rosario-felix
1497,DUARTE Thiago,BR,,10.0,https://www.procyclingstats.com/rider/thiago-duarte-nardin
1498,MARKOVSKI Kiril,MK,,10.0,https://www.procyclingstats.com/rider/kiril-markovski
1499,VANDERPOOL Gregory,BB,Team Cadence Cyclery p/b Waldo Racing,10.0,https://www.procyclingstats.com/rider/gregory-vanderpool
1500,QUISPE Alaín Rossbel,PE,,10.0,https://www.procyclingstats.com/rider/alain-quispe
